,Start Year,ISO,Disaster Subgroup,share
157,1991,IRN,Hydrological,0.44028184399399806
158,1992,IRN,Hydrological,3.311658245432719
159,1993,IRN,Hydrological,1.1539592088978914
160,1994,IRN,Hydrological,0.13247740326796967
161,1995,IRN,Hydrological,0.08498708337332132
162,1996,IRN,Hydrological,0.029896907468764333
163,1997,IRN,Hydrological,0.019513015392360306
164,1998,IRN,Hydrological,0.11181006573479384
165,1999,IRN,Hydrological,0.031060552563500692
166,2000,IRN,Hydrological,0.0039609340458216045
167,2001,IRN,Hydrological,0.06508403509738567
168,2002,IRN,Hydrological,0.03601278400373267
169,2003,IRN,Hydrological,0.00043068624178132944
170,2004,IRN,Hydrological,0.0
171,2005,IRN,Hydrological,0.0
172,2006,IRN,Hydrological,0.006638660681238995
173,2007,IRN,Hydrological,0.00820556563617062
174,2008,IRN,Hydrological,0.0
175,2009,IRN,Hydrological,0.0
176,2010,IRN,Hydrological,0.0
177,2011,IRN,Hydrological,0.0
178,2012,IRN,Hydrological,0.0
179,2013,IRN,Hydrological,0.0
180,2014,IRN,Hydrological,0.014627388687619444
181,2015,IRN,Hydrological,0.19237436280647913
182,2016,IRN,Hydrological,0.0
183,2017,IRN,Hydrological,0.10148812547636035
184,2018,IRN,Hydrological,0.04336221095832169
185,2019,IRN,Hydrological,0.6800242484799427
186,2020,IRN,Hydrological,0.5941502522767463
187,2021,IRN,Hydrological,0.0
188,2022,IRN,Hydrological,0.042770775653170036
189,1960,IRN,Climatological,0.0
190,1961,IRN,Climatological,0.0
191,1962,IRN,Climatological,0.0
192,1963,IRN,Climatological,0.0
193,1964,IRN,Climatological,0.0
194,1965,IRN,Climatological,0.0
195,1966,IRN,Climatological,0.0
196,1967,IRN,Climatological,0.0
197,1968,IRN,Climatological,0.0
198,1969,IRN,Climatological,0.0
199,1970,IRN,Climatological,0.0
200,1971,IRN,Climatological,0.0
201,1972,IRN,Climatological,0.0
202,1973,IRN,Climatological,0.0
203,1974,IRN,Climatological,0.0
204,1975,IRN,Climatological,0.0
205,1976,IRN,Climatological,0.0
206,1977,IRN,Climatological,0.0
207,1978,IRN,Climatological,0.0
208,1979,IRN,Climatological,0.0
209,1980,IRN,Climatological,0.0
210,1981,IRN,Climatological,0.0
211,1982,IRN,Climatological,0.0
212,1983,IRN,Climatological,0.0
213,1984,IRN,Climatological,0.0
214,1985,IRN,Climatological,0.0
215,1986,IRN,Climatological,0.0
216,1987,IRN,Climatological,0.0
217,1988,IRN,Climatological,0.0
218,1989,IRN,Climatological,0.0
219,1990,IRN,Climatological,0.0
220,1991,IRN,Climatological,0.0
221,1992,IRN,Climatological,0.0
222,1993,IRN,Climatological,0.0
223,1994,IRN,Climatological,0.0
224,1995,IRN,Climatological,0.0
225,1996,IRN,Climatological,0.0
226,1997,IRN,Climatological,0.0
227,1998,IRN,Climatological,0.0
228,1999,IRN,Climatological,2.3837327446562218
229,2000,IRN,Climatological,0.0
230,2001,IRN,Climatological,0.0
231,2002,IRN,Climatological,0.0
232,2003,IRN,Climatological,0.0
233,2004,IRN,Climatological,0.0
234,2005,IRN,Climatological,0.0
235,2006,IRN,Climatological,0.0
236,2007,IRN,Climatological,0.0
237,2008,IRN,Climatological,0.0
238,2009,IRN,Climatological,0.0
239,2010,IRN,Climatological,0.0
240,2011,IRN,Climatological,0.0
241,2012,IRN,Climatological,0.0
242,2013,IRN,Climatological,0.0
243,2014,IRN,Climatological,0.0
244,2015,IRN,Climatological,0.0
245,2016,IRN,Climatological,0.0
246,2017,IRN,Climatological,0.0
247,2018,IRN,Climatological,0.0
248,2019,IRN,Climatological,0.0
249,2020,IRN,Climatological,0.0
250,2021,IRN,Climatological,0.0
251,2022,IRN,Climatological,0.0
0,1960,ITA,Geophysical,0.0
1,1961,ITA,Geophysical,0.0
2,1962,ITA,Geophysical,0.0
3,1963,ITA,Geophysical,0.0
4,1964,ITA,Geophysical,0.0
5,1965,ITA,Geophysical,0.0
6,1966,ITA,Geophysical,0.0
7,1967,ITA,Geophysical,0.0
8,1968,ITA,Geophysical,0.27737875268399165
9,1969,ITA,Geophysical,0.0
10,1970,ITA,Geophysical,0.0
11,1971,ITA,Geophysical,0.034865814610332495
12,1972,ITA,Geophysical,0.2348040019330767
13,1973,ITA,Geophysical,0.0
14,1974,ITA,Geophysical,0.0
15,1975,ITA,Geophysical,0.0
16,1976,ITA,Geophysical,1.746603572548328
17,1977,ITA,Geophysical,0.0
18,1978,ITA,Geophysical,0.0
19,1979,ITA,Geophysical,0.0
20,1980,ITA,Geophysical,5.774476726934633
21,1981,ITA,Geophysical,0.0001297188595282892
22,1982,ITA,Geophysical,0.00852216722459232
23,1983,ITA,Geophysical,0.0
24,1984,ITA,Geophysical,0.005414636615042508
25,1985,ITA,Geophysical,0.0
26,1986,ITA,Geophysical,0.0
27,1987,ITA,Geophysical,0.0
28,1988,ITA,Geophysical,0.0
29,1989,ITA,Geophysical,0.0
30,1990,ITA,Geophysical,0.07182463437208468
31,1991,ITA,Geophysical,0.0
32,1992,ITA,Geophysical,0.0
33,1993,ITA,Geophysical,0.0
34,1994,ITA,Geophysical,0.0
35,1995,ITA,Geophysical,0.0
36,1996,ITA,Geophysical,0.0
37,1997,ITA,Geophysical,0.4809103370182266
38,1998,ITA,Geophysical,0.0
39,1999,ITA,Geophysical,0.0
40,2000,ITA,Geophysical,0.0
41,2001,ITA,Geophysical,0.0002728324869649586
42,2002,ITA,Geophysical,0.11198900219322006
43,2003,ITA,Geophysical,0.04736475162411297
44,2004,ITA,Geophysical,0.0
45,2005,ITA,Geophysical,0.0
46,2006,ITA,Geophysical,0.0
47,2007,ITA,Geophysical,0.0
48,2008,ITA,Geophysical,0.0
49,2009,ITA,Geophysical,0.18253373935451664
50,2010,ITA,Geophysical,0.0
51,2011,ITA,Geophysical,0.0
52,2012,ITA,Geophysical,1.0846910869231845
53,2013,ITA,Geophysical,0.0
54,2014,ITA,Geophysical,0.0
55,2015,ITA,Geophysical,0.0
56,2016,ITA,Geophysical,0.35393240511190593
57,2017,ITA,Geophysical,0.001136234654679387
58,2018,ITA,Geophysical,0.007021092522294349
59,2019,ITA,Geophysical,0.0
60,2020,ITA,Geophysical,0.0
61,2021,ITA,Geophysical,0.0
62,2022,ITA,Geophysical,0.0
63,1960,ITA,Meteorological,0.0
64,1961,ITA,Meteorological,0.0
65,1962,ITA,Meteorological,0.0
66,1963,ITA,Meteorological,0.0
67,1964,ITA,Meteorological,0.0
68,1965,ITA,Meteorological,0.0
69,1966,ITA,Meteorological,0.0
70,1967,ITA,Meteorological,0.0
71,1968,ITA,Meteorological,0.0
72,1969,ITA,Meteorological,0.0
73,1970,ITA,Meteorological,0.00284798221039563
74,1971,ITA,Meteorological,0.0
75,1972,ITA,Meteorological,0.0
76,1973,ITA,Meteorological,0.33029180757636806
77,1974,ITA,Meteorological,0.0
78,1975,ITA,Meteorological,0.0
79,1976,ITA,Meteorological,0.0
80,1977,ITA,Meteorological,0.0
81,1978,ITA,Meteorological,0.0003997076762690947
82,1979,ITA,Meteorological,0.0
83,1980,ITA,Meteorological,0.0
84,1981,ITA,Meteorological,0.0
85,1982,ITA,Meteorological,0.0
86,1983,ITA,Meteorological,0.0
87,1984,ITA,Meteorological,0.0
88,1985,ITA,Meteorological,0.0
89,1986,ITA,Meteorological,0.0
90,1987,ITA,Meteorological,0.21844423066483834
91,1988,ITA,Meteorological,0.0
92,1989,ITA,Meteorological,0.0
93,1990,ITA,Meteorological,0.002872987940222977
94,1991,ITA,Meteorological,0.0
95,1992,ITA,Meteorological,0.0
96,1993,ITA,Meteorological,0.07999425365236401
97,1994,ITA,Meteorological,0.0
98,1995,ITA,Meteorological,0.0
99,1996,ITA,Meteorological,0.0
100,1997,ITA,Meteorological,0.0
101,1998,ITA,Meteorological,0.0
102,1999,ITA,Meteorological,0.0
103,2000,ITA,Meteorological,0.0
104,2001,ITA,Meteorological,0.015400818832407822
105,2002,ITA,Meteorological,0.0
106,2003,ITA,Meteorological,0.3712554056871992
107,2004,ITA,Meteorological,0.0
108,2005,ITA,Meteorological,0.0
109,2006,ITA,Meteorological,0.0
110,2007,ITA,Meteorological,0.0
111,2008,ITA,Meteorological,0.0
112,2009,ITA,Meteorological,0.0
113,2010,ITA,Meteorological,0.061585283531871274
114,2011,ITA,Meteorological,0.0
115,2012,ITA,Meteorological,0.009103258418876617
116,2013,ITA,Meteorological,0.0
117,2014,ITA,Meteorological,0.016958018627534804
118,2015,ITA,Meteorological,0.058421483645809
119,2016,ITA,Meteorological,0.0
120,2017,ITA,Meteorological,0.01385554917164687
121,2018,ITA,Meteorological,0.06715822619256044
122,2019,ITA,Meteorological,0.0
123,2020,ITA,Meteorological,0.003888564285623413
124,2021,ITA,Meteorological,0.0
125,2022,ITA,Meteorological,0.0
126,1960,ITA,Hydrological,0.0
127,1961,ITA,Hydrological,0.0
128,1962,ITA,Hydrological,0.0
129,1963,ITA,Hydrological,0.0
130,1964,ITA,Hydrological,0.0
131,1965,ITA,Hydrological,0.0
132,1966,ITA,Hydrological,2.715485167326908
133,1967,ITA,Hydrological,0.0
134,1968,ITA,Hydrological,0.0
135,1969,ITA,Hydrological,0.0
136,1970,ITA,Hydrological,0.23878490703047212
137,1971,ITA,Hydrological,0.0
138,1972,ITA,Hydrological,0.0
139,1973,ITA,Hydrological,0.0
140,1974,ITA,Hydrological,0.0
141,1975,ITA,Hydrological,0.0
142,1976,ITA,Hydrological,0.0
143,1977,ITA,Hydrological,0.08617015933102835
144,1978,ITA,Hydrological,0.0
145,1979,ITA,Hydrological,0.0
146,1980,ITA,Hydrological,0.0
147,1981,ITA,Hydrological,0.0
148,1982,ITA,Hydrological,0.17044374593550898
149,1983,ITA,Hydrological,0.0
150,1984,ITA,Hydrological,0.0
151,1985,ITA,Hydrological,0.003052104230677653
152,1986,ITA,Hydrological,0.0038826444477010535
153,1987,ITA,Hydrological,0.12612672485302195
154,1988,ITA,Hydrological,0.0
155,1989,ITA,Hydrological,0.0
156,1990,ITA,Hydrological,0.0
157,1991,ITA,Hydrological,0.0
158,1992,ITA,Hydrological,0.09109875017977775
159,1993,ITA,Hydrological,0.0
160,1994,ITA,Hydrological,1.1356387724588486
161,1995,ITA,Hydrological,0.0
162,1996,ITA,Hydrological,0.0035441668532327
163,1997,ITA,Hydrological,0.0
164,1998,ITA,Hydrological,0.0029502098019863142
165,1999,ITA,Hydrological,0.0005453786866498847
166,2000,ITA,Hydrological,0.7426743892335895
167,2001,ITA,Hydrological,0.00880044508452018
168,2002,ITA,Hydrological,0.05582170405242262
169,2003,ITA,Hydrological,0.06792286803313444
170,2004,ITA,Hydrological,0.0
171,2005,ITA,Hydrological,0.0
172,2006,ITA,Hydrological,0.0
173,2007,ITA,Hydrological,0.0
174,2008,ITA,Hydrological,0.019157492959328563
175,2009,ITA,Hydrological,0.0014602455078296245
176,2010,ITA,Hydrological,0.0
177,2011,ITA,Hydrological,0.037050845638411
178,2012,ITA,Hydrological,0.0010297730530281317
179,2013,ITA,Hydrological,0.05376479850449893
180,2014,ITA,Hydrological,0.056775441097362336
181,2015,ITA,Hydrological,0.018420562638052373
182,2016,ITA,Hydrological,0.006554310766227809
183,2017,ITA,Hydrological,0.007890409757526704
184,2018,ITA,Hydrological,0.0
185,2019,ITA,Hydrological,0.0
186,2020,ITA,Hydrological,0.004536677438083832
187,2021,ITA,Hydrological,0.0
188,2022,ITA,Hydrological,0.0
189,1960,ITA,Climatological,0.0
190,1961,ITA,Climatological,0.0
191,1962,ITA,Climatological,0.0
192,1963,ITA,Climatological,0.0
193,1964,ITA,Climatological,0.0
194,1965,ITA,Climatological,0.0
195,1966,ITA,Climatological,0.0
196,1967,ITA,Climatological,0.0
197,1968,ITA,Climatological,0.0
198,1969,ITA,Climatological,0.0
199,1970,ITA,Climatological,0.0
200,1971,ITA,Climatological,0.0
201,1972,ITA,Climatological,0.0
202,1973,ITA,Climatological,0.0
203,1974,ITA,Climatological,0.0
204,1975,ITA,Climatological,0.0
205,1976,ITA,Climatological,0.0
206,1977,ITA,Climatological,0.0
207,1978,ITA,Climatological,0.0
208,1979,ITA,Climatological,0.0
209,1980,ITA,Climatological,0.0
210,1981,ITA,Climatological,0.0
211,1982,ITA,Climatological,0.0
212,1983,ITA,Climatological,0.0
213,1984,ITA,Climatological,0.0
214,1985,ITA,Climatological,0.0
215,1986,ITA,Climatological,0.0
216,1987,ITA,Climatological,0.0
217,1988,ITA,Climatological,0.0
218,1989,ITA,Climatological,0.0
219,1990,ITA,Climatological,0.227684149962319
220,1991,ITA,Climatological,0.0
221,1992,ITA,Climatological,0.0
222,1993,ITA,Climatological,0.0
223,1994,ITA,Climatological,0.0
224,1995,ITA,Climatological,0.0
225,1996,ITA,Climatological,0.0
226,1997,ITA,Climatological,0.0850246835389482
227,1998,ITA,Climatological,0.0
228,1999,ITA,Climatological,0.0
229,2000,ITA,Climatological,0.0
230,2001,ITA,Climatological,0.0
231,2002,ITA,Climatological,0.0
232,2003,ITA,Climatological,0.0
233,2004,ITA,Climatological,0.0
234,2005,ITA,Climatological,0.0
235,2006,ITA,Climatological,0.0
236,2007,ITA,Climatological,0.0
237,2008,ITA,Climatological,0.0
238,2009,ITA,Climatological,0.008396545480363043
239,2010,ITA,Climatological,0.0
240,2011,ITA,Climatological,0.0
241,2012,ITA,Climatological,0.08169509548706426
242,2013,ITA,Climatological,0.0
243,2014,ITA,Climatological,0.0
244,2015,ITA,Climatological,0.0
245,2016,ITA,Climatological,0.0
246,2017,ITA,Climatological,0.14518335977962363
247,2018,ITA,Climatological,0.0
248,2019,ITA,Climatological,0.0
249,2020,ITA,Climatological,0.0
250,2021,ITA,Climatological,0.0034216715090033
251,2022,ITA,Climatological,0.0
0,1960,LCA,Geophysical,0.0
1,1961,LCA,Geophysical,0.0
2,1962,LCA,Geophysical,0.0
3,1963,LCA,Geophysical,0.0
4,1964,LCA,Geophysical,0.0
5,1965,LCA,Geophysical,0.0
6,1966,LCA,Geophysical,0.0
7,1967,LCA,Geophysical,0.0
8,1968,LCA,Geophysical,0.0
9,1969,LCA,Geophysical,0.0
10,1970,LCA,Geophysical,0.0
11,1971,LCA,Geophysical,0.0
12,1972,LCA,Geophysical,0.0
13,1973,LCA,Geophysical,0.0
14,1974,LCA,Geophysical,0.0
15,1975,LCA,Geophysical,0.0
16,1976,LCA,Geophysical,0.0
17,1977,LCA,Geophysical,0.0
18,1978,LCA,Geophysical,0.0
19,1979,LCA,Geophysical,0.0
20,1980,LCA,Geophysical,0.0
21,1981,LCA,Geophysical,0.0
22,1982,LCA,Geophysical,0.0
23,1983,LCA,Geophysical,0.0
24,1984,LCA,Geophysical,0.0
25,1985,LCA,Geophysical,0.0
26,1986,LCA,Geophysical,0.0
27,1987,LCA,Geophysical,0.0
28,1988,LCA,Geophysical,0.0
29,1989,LCA,Geophysical,0.0
30,1990,LCA,Geophysical,0.0
31,1991,LCA,Geophysical,0.0
32,1992,LCA,Geophysical,0.0
33,1993,LCA,Geophysical,0.0
34,1994,LCA,Geophysical,0.0
35,1995,LCA,Geophysical,0.0
36,1996,LCA,Geophysical,0.0
37,1997,LCA,Geophysical,0.0
38,1998,LCA,Geophysical,0.0
39,1999,LCA,Geophysical,0.0
40,2000,LCA,Geophysical,0.0
41,2001,LCA,Geophysical,0.0
42,2002,LCA,Geophysical,0.0
43,2003,LCA,Geophysical,0.0
44,2004,LCA,Geophysical,0.0
45,2005,LCA,Geophysical,0.0
46,2006,LCA,Geophysical,0.0
47,2007,LCA,Geophysical,0.0
48,2008,LCA,Geophysical,0.0
49,2009,LCA,Geophysical,0.0
50,2010,LCA,Geophysical,0.0
51,2011,LCA,Geophysical,0.0
52,2012,LCA,Geophysical,0.0
53,2013,LCA,Geophysical,0.0
54,2014,LCA,Geophysical,0.0
55,2015,LCA,Geophysical,0.0
56,2016,LCA,Geophysical,0.0
57,2017,LCA,Geophysical,0.0
58,2018,LCA,Geophysical,0.0
59,2019,LCA,Geophysical,0.0
60,2020,LCA,Geophysical,0.0
61,2021,LCA,Geophysical,0.0
62,2022,LCA,Geophysical,0.0
63,1960,LCA,Meteorological,0.0
64,1961,LCA,Meteorological,0.0
65,1962,LCA,Meteorological,0.0
66,1963,LCA,Meteorological,0.0
67,1964,LCA,Meteorological,0.0
68,1965,LCA,Meteorological,0.0
69,1966,LCA,Meteorological,0.0
70,1967,LCA,Meteorological,0.0
71,1968,LCA,Meteorological,0.0
72,1969,LCA,Meteorological,0.0
73,1970,LCA,Meteorological,0.0
74,1971,LCA,Meteorological,0.0
75,1972,LCA,Meteorological,0.0
76,1973,LCA,Meteorological,0.0
77,1974,LCA,Meteorological,0.0
78,1975,LCA,Meteorological,0.0
79,1976,LCA,Meteorological,0.0
80,1977,LCA,Meteorological,0.0
81,1978,LCA,Meteorological,0.0
82,1979,LCA,Meteorological,0.0
83,1980,LCA,Meteorological,57.50165014271321
84,1981,LCA,Meteorological,0.0
85,1982,LCA,Meteorological,0.0
86,1983,LCA,Meteorological,0.6122271253100251
87,1984,LCA,Meteorological,0.0
88,1985,LCA,Meteorological,0.0
89,1986,LCA,Meteorological,0.0
90,1987,LCA,Meteorological,0.0
91,1988,LCA,Meteorological,0.6353936338493789
92,1989,LCA,Meteorological,0.0
93,1990,LCA,Meteorological,0.0
94,1991,LCA,Meteorological,0.0
95,1992,LCA,Meteorological,0.0
96,1993,LCA,Meteorological,0.0
97,1994,LCA,Meteorological,0.0
98,1995,LCA,Meteorological,0.0
99,1996,LCA,Meteorological,0.0
100,1997,LCA,Meteorological,0.0
101,1998,LCA,Meteorological,0.0
102,1999,LCA,Meteorological,0.0
103,2000,LCA,Meteorological,0.0
104,2001,LCA,Meteorological,0.0
105,2002,LCA,Meteorological,0.0
106,2003,LCA,Meteorological,0.0
107,2004,LCA,Meteorological,0.04872787805787666
108,2005,LCA,Meteorological,0.0
109,2006,LCA,Meteorological,0.0
110,2007,LCA,Meteorological,3.300628168439753
111,2008,LCA,Meteorological,0.0
112,2009,LCA,Meteorological,0.0
113,2010,LCA,Meteorological,0.0378587836691184
114,2011,LCA,Meteorological,0.0
115,2012,LCA,Meteorological,0.0
116,2013,LCA,Meteorological,0.0
117,2014,LCA,Meteorological,0.0
118,2015,LCA,Meteorological,0.0
119,2016,LCA,Meteorological,0.0
120,2017,LCA,Meteorological,0.0
121,2018,LCA,Meteorological,0.0
122,2019,LCA,Meteorological,0.0
123,2020,LCA,Meteorological,0.0
124,2021,LCA,Meteorological,2.1832314820175935
125,2022,LCA,Meteorological,0.0
126,1960,LCA,Hydrological,0.0
127,1961,LCA,Hydrological,0.0
128,1962,LCA,Hydrological,0.0
129,1963,LCA,Hydrological,0.0
130,1964,LCA,Hydrological,0.0
131,1965,LCA,Hydrological,0.0
132,1966,LCA,Hydrological,0.0
133,1967,LCA,Hydrological,0.0
134,1968,LCA,Hydrological,0.0
135,1969,LCA,Hydrological,0.0
136,1970,LCA,Hydrological,0.0
137,1971,LCA,Hydrological,0.0
138,1972,LCA,Hydrological,0.0
139,1973,LCA,Hydrological,0.0
140,1974,LCA,Hydrological,0.0
141,1975,LCA,Hydrological,0.0
142,1976,LCA,Hydrological,0.0
143,1977,LCA,Hydrological,0.0
144,1978,LCA,Hydrological,0.0
145,1979,LCA,Hydrological,0.0
146,1980,LCA,Hydrological,0.0
147,1981,LCA,Hydrological,0.0
148,1982,LCA,Hydrological,0.0
149,1983,LCA,Hydrological,0.0
150,1984,LCA,Hydrological,0.0
151,1985,LCA,Hydrological,0.0
152,1986,LCA,Hydrological,0.0
153,1987,LCA,Hydrological,0.0
154,1988,LCA,Hydrological,0.0
155,1989,LCA,Hydrological,0.0
156,1990,LCA,Hydrological,0.0
157,1991,LCA,Hydrological,0.0
158,1992,LCA,Hydrological,0.0
159,1993,LCA,Hydrological,0.0
160,1994,LCA,Hydrological,0.0
161,1995,LCA,Hydrological,0.0
162,1996,LCA,Hydrological,0.0
163,1997,LCA,Hydrological,0.0
164,1998,LCA,Hydrological,0.0
165,1999,LCA,Hydrological,0.0
166,2000,LCA,Hydrological,0.0
167,2001,LCA,Hydrological,0.0
168,2002,LCA,Hydrological,0.0
169,2003,LCA,Hydrological,0.0
170,2004,LCA,Hydrological,0.0
171,2005,LCA,Hydrological,0.0
172,2006,LCA,Hydrological,0.0
173,2007,LCA,Hydrological,0.0
174,2008,LCA,Hydrological,0.0
175,2009,LCA,Hydrological,0.0
176,2010,LCA,Hydrological,0.0
177,2011,LCA,Hydrological,0.0
178,2012,LCA,Hydrological,0.0
179,2013,LCA,Hydrological,0.0
180,2014,LCA,Hydrological,0.0
181,2015,LCA,Hydrological,0.0
182,2016,LCA,Hydrological,0.0
183,2017,LCA,Hydrological,0.0
184,2018,LCA,Hydrological,0.0
185,2019,LCA,Hydrological,0.0
186,2020,LCA,Hydrological,0.0
187,2021,LCA,Hydrological,0.0
188,2022,LCA,Hydrological,0.0
189,1960,LCA,Climatological,0.0
190,1961,LCA,Climatological,0.0
191,1962,LCA,Climatological,0.0
192,1963,LCA,Climatological,0.0
193,1964,LCA,Climatological,0.0
194,1965,LCA,Climatological,0.0
195,1966,LCA,Climatological,0.0
196,1967,LCA,Climatological,0.0
197,1968,LCA,Climatological,0.0
198,1969,LCA,Climatological,0.0
199,1970,LCA,Climatological,0.0
200,1971,LCA,Climatological,0.0
201,1972,LCA,Climatological,0.0
202,1973,LCA,Climatological,0.0
203,1974,LCA,Climatological,0.0
204,1975,LCA,Climatological,0.0
205,1976,LCA,Climatological,0.0
206,1977,LCA,Climatological,0.0
207,1978,LCA,Climatological,0.0
208,1979,LCA,Climatological,0.0
209,1980,LCA,Climatological,0.0
210,1981,LCA,Climatological,0.0
211,1982,LCA,Climatological,0.0
212,1983,LCA,Climatological,0.0
213,1984,LCA,Climatological,0.0
214,1985,LCA,Climatological,0.0
215,1986,LCA,Climatological,0.0
216,1987,LCA,Climatological,0.0
217,1988,LCA,Climatological,0.0
218,1989,LCA,Climatological,0.0
219,1990,LCA,Climatological,0.0
220,1991,LCA,Climatological,0.0
221,1992,LCA,Climatological,0.0
222,1993,LCA,Climatological,0.0
223,1994,LCA,Climatological,0.0
224,1995,LCA,Climatological,0.0
225,1996,LCA,Climatological,0.0
226,1997,LCA,Climatological,0.0
227,1998,LCA,Climatological,0.0
228,1999,LCA,Climatological,0.0
229,2000,LCA,Climatological,0.0
230,2001,LCA,Climatological,0.0
231,2002,LCA,Climatological,0.0
232,2003,LCA,Climatological,0.0
233,2004,LCA,Climatological,0.0
234,2005,LCA,Climatological,0.0
235,2006,LCA,Climatological,0.0
236,2007,LCA,Climatological,0.0
237,2008,LCA,Climatological,0.0
238,2009,LCA,Climatological,0.0
239,2010,LCA,Climatological,0.0
240,2011,LCA,Climatological,0.0
241,2012,LCA,Climatological,0.0
242,2013,LCA,Climatological,0.0
243,2014,LCA,Climatological,0.0
244,2015,LCA,Climatological,0.0
245,2016,LCA,Climatological,0.0
246,2017,LCA,Climatological,0.0
247,2018,LCA,Climatological,0.0
248,2019,LCA,Climatological,0.0
249,2020,LCA,Climatological,0.0
250,2021,LCA,Climatological,0.0
251,2022,LCA,Climatological,0.0
0,1960,MTQ,Geophysical,0.0
